"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Mar 09 12:03:17 GMT 2023","Thu Mar 09 12:03:43 GMT 2023","26257","","Connexion Auchan","","","","passes",""
