"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Mar 09 13:10:52 GMT 2023","Thu Mar 09 13:11:18 GMT 2023","26723","","Connexion Auchan","","","","passes",""
