"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 13 15:24:28 GMT 2023","Mon Mar 13 15:24:31 GMT 2023","2481","","My First Test","","","","Login",""
"passed","Mon Mar 13 15:24:41 GMT 2023","Mon Mar 13 15:24:51 GMT 2023","9434","","My First Test","","","","Add to cart",""
"failed","Mon Mar 13 15:24:20 GMT 2023","Mon Mar 13 15:24:28 GMT 2023","8801","","My First Test","","","","Register",""
